Filename,Num_Clusters,FTE
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC5_mask1_350ms.csv,4,0.6614761352539062
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC5_mask2_350ms.csv,2,0.3923835754394531
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC5_mask3_350ms.csv,6,0.2385711669921875
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC5_mask4_350ms.csv,6,0.6425209045410156
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC5_mask5_350ms.csv,4,0.44927215576171875
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC6_mask1_350ms.csv,5,0.5771713256835938
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC6_mask2_350ms.csv,1,0.6290626525878906
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC6_mask3_350ms.csv,6,0.48032379150390625
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC6_mask4_350ms.csv,2,0.3381538391113281
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC6_mask5_350ms.csv,5,0.4379615783691406
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC7_mask1_350ms.csv,4,0.4164848327636719
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC7_mask2_350ms.csv,0,0.4591407775878906
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC7_mask3_350ms.csv,5,0.5588111877441406
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC7_mask4_350ms.csv,3,0.5093307495117188
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC7_mask5_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC8_mask1_350ms.csv,3,0.41088104248046875
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC8_mask2_350ms.csv,3,0.3885002136230469
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC8_mask3_350ms.csv,4,0.30393218994140625
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC8_mask4_350ms.csv,1,0.6748809814453125
C:\Users\xan37\Downloads\tip_omega_0_Emax_200_IC8_mask5_350ms.csv,2,0.5416450500488281
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC1_mask1_350ms.csv,1,0.30796051025390625
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC1_mask2_350ms.csv,2,0.5125732421875
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC1_mask3_350ms.csv,3,0.5012245178222656
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC1_mask4_350ms.csv,4,0.2956390380859375
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC1_mask5_350ms.csv,0,0.25019073486328125
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC2_mask1_350ms.csv,0,0.2974586486816406
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC2_mask2_350ms.csv,1,0.22093963623046875
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC2_mask3_350ms.csv,3,0.2624053955078125
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC2_mask4_350ms.csv,0,0.2841682434082031
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC2_mask5_350ms.csv,1,0.21583938598632812
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC3_mask1_350ms.csv,3,0.4833183288574219
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC3_mask2_350ms.csv,4,0.49436187744140625
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC3_mask3_350ms.csv,0,0.10825729370117188
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC3_mask4_350ms.csv,4,0.24697494506835938
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC3_mask5_350ms.csv,5,0.4044532775878906
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC4_mask1_350ms.csv,0,0.15720748901367188
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC4_mask2_350ms.csv,6,0.3514518737792969
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC4_mask3_350ms.csv,0,0.48809814453125
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC4_mask4_350ms.csv,1,0.4601554870605469
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC4_mask5_350ms.csv,0,0.48195648193359375
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC5_mask1_350ms.csv,8,0.3534202575683594
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC5_mask2_350ms.csv,1,0.197021484375
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC5_mask3_350ms.csv,1,0.540374755859375
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC5_mask4_350ms.csv,5,0.6539382934570312
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC5_mask5_350ms.csv,3,0.5316238403320312
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC6_mask1_350ms.csv,0,0.2948150634765625
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC6_mask2_350ms.csv,7,0.5120735168457031
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC6_mask3_350ms.csv,8,0.47533416748046875
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC6_mask4_350ms.csv,3,0.3851966857910156
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC6_mask5_350ms.csv,6,0.4332542419433594
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC7_mask1_350ms.csv,3,0.3883476257324219
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC7_mask2_350ms.csv,0,0.16364288330078125
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC7_mask3_350ms.csv,8,0.39415740966796875
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC7_mask4_350ms.csv,5,0.5802993774414062
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC7_mask5_350ms.csv,0,0.3167572021484375
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC8_mask1_350ms.csv,2,0.382537841796875
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC8_mask2_350ms.csv,1,0.41382598876953125
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC8_mask3_350ms.csv,2,0.4481697082519531
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC8_mask4_350ms.csv,10,0.4559059143066406
C:\Users\xan37\Downloads\tip_omega_50_Emax_200_IC8_mask5_350ms.csv,2,0.6400718688964844
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC1_mask1_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC1_mask2_350ms.csv,3,0.5645637512207031
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC1_mask3_350ms.csv,2,0.3348808288574219
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC1_mask4_350ms.csv,3,0.5834274291992188
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC1_mask5_350ms.csv,0,0.2618064880371094
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC2_mask1_350ms.csv,1,0.17251968383789062
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC2_mask2_350ms.csv,6,0.4353179931640625
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC2_mask3_350ms.csv,4,0.2342987060546875
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC2_mask4_350ms.csv,0,0.6203269958496094
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC2_mask5_350ms.csv,1,0.41376495361328125
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC3_mask1_350ms.csv,0,0.07415771484375
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC3_mask2_350ms.csv,0,0.3104591369628906
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC3_mask3_350ms.csv,0,0.03382110595703125
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC3_mask4_350ms.csv,3,0.4011192321777344
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC3_mask5_350ms.csv,1,0.1574249267578125
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC4_mask1_350ms.csv,0,0.4276275634765625
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC4_mask2_350ms.csv,11,0.44199371337890625
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC4_mask3_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC4_mask4_350ms.csv,3,0.5461463928222656
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC4_mask5_350ms.csv,0,0.44582366943359375
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC5_mask1_350ms.csv,11,0.4706382751464844
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC5_mask2_350ms.csv,5,0.41161346435546875
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC5_mask3_350ms.csv,2,0.3316993713378906
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC5_mask4_350ms.csv,5,0.5600852966308594
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC5_mask5_350ms.csv,7,0.4665260314941406
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC6_mask1_350ms.csv,3,0.3561134338378906
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC6_mask2_350ms.csv,1,0.45412445068359375
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC6_mask3_350ms.csv,4,0.4798774719238281
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC6_mask4_350ms.csv,6,0.30117034912109375
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC6_mask5_350ms.csv,3,0.3704071044921875
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC7_mask1_350ms.csv,5,0.4250335693359375
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC7_mask2_350ms.csv,0,0.06563949584960938
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC7_mask3_350ms.csv,0,0.2817726135253906
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC7_mask4_350ms.csv,2,0.41229248046875
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC7_mask5_350ms.csv,7,0.5854606628417969
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC8_mask1_350ms.csv,2,0.6255226135253906
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC8_mask2_350ms.csv,2,0.4039344787597656
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC8_mask3_350ms.csv,3,0.4897804260253906
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC8_mask4_350ms.csv,6,0.3275489807128906
C:\Users\xan37\Downloads\tip_omega_100_Emax_200_IC8_mask5_350ms.csv,1,0.6375389099121094
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC1_mask1_350ms.csv,6,0.4958038330078125
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC1_mask2_350ms.csv,3,0.24338912963867188
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC1_mask3_350ms.csv,2,0.3167877197265625
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC1_mask4_350ms.csv,5,0.2436370849609375
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC1_mask5_350ms.csv,2,0.15379714965820312
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC2_mask1_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC2_mask2_350ms.csv,6,0.45104217529296875
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC2_mask3_350ms.csv,1,0.4417572021484375
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC2_mask4_350ms.csv,1,0.5023155212402344
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC2_mask5_350ms.csv,3,0.5566864013671875
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC3_mask1_350ms.csv,2,0.24872207641601562
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC3_mask2_350ms.csv,0,0.00238037109375
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC3_mask3_350ms.csv,0,0.3670806884765625
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC3_mask4_350ms.csv,6,0.24512863159179688
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC3_mask5_350ms.csv,3,0.48815155029296875
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC4_mask1_350ms.csv,3,0.2950782775878906
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC4_mask2_350ms.csv,3,0.4222564697265625
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC4_mask3_350ms.csv,3,0.6308784484863281
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC4_mask4_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC4_mask5_350ms.csv,3,0.7004127502441406
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC5_mask1_350ms.csv,6,0.46407318115234375
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC5_mask2_350ms.csv,4,0.43749237060546875
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC5_mask3_350ms.csv,2,0.11446380615234375
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC5_mask4_350ms.csv,1,0.5442008972167969
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC5_mask5_350ms.csv,1,0.290008544921875
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC6_mask1_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC6_mask2_350ms.csv,4,0.3951988220214844
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC6_mask3_350ms.csv,7,0.49987030029296875
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC6_mask4_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC6_mask5_350ms.csv,3,0.3360404968261719
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC7_mask1_350ms.csv,7,0.6404075622558594
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC7_mask2_350ms.csv,1,0.7519454956054688
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC7_mask3_350ms.csv,0,0.4086952209472656
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC7_mask4_350ms.csv,0,0.7124786376953125
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC7_mask5_350ms.csv,4,0.4658927917480469
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC8_mask1_350ms.csv,2,0.5864486694335938
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC8_mask2_350ms.csv,3,0.6198234558105469
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC8_mask3_350ms.csv,1,0.5828971862792969
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC8_mask4_350ms.csv,7,0.6199913024902344
C:\Users\xan37\Downloads\tip_omega_0_Emax_300_IC8_mask5_350ms.csv,1,0.7103843688964844
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC1_mask1_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC1_mask2_350ms.csv,1,0.6822891235351562
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC1_mask3_350ms.csv,2,0.3648681640625
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC1_mask4_350ms.csv,2,0.3966255187988281
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC1_mask5_350ms.csv,2,0.19861602783203125
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC2_mask1_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC2_mask2_350ms.csv,1,0.28942108154296875
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC2_mask3_350ms.csv,1,0.21599197387695312
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC2_mask4_350ms.csv,0,0.3416404724121094
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC2_mask5_350ms.csv,1,0.255889892578125
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC3_mask1_350ms.csv,1,0.2979469299316406
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC3_mask2_350ms.csv,0,0.5743980407714844
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC3_mask3_350ms.csv,3,0.394744873046875
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC3_mask4_350ms.csv,5,0.20574951171875
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC3_mask5_350ms.csv,1,0.6257972717285156
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC4_mask1_350ms.csv,0,0.4689445495605469
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC4_mask2_350ms.csv,0,0.5535736083984375
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC4_mask3_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC4_mask4_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC4_mask5_350ms.csv,0,0.6534805297851562
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC5_mask1_350ms.csv,2,0.541290283203125
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC5_mask2_350ms.csv,5,0.3898963928222656
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC5_mask3_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC5_mask4_350ms.csv,1,0.5545158386230469
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC5_mask5_350ms.csv,3,0.48670196533203125
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC6_mask1_350ms.csv,4,0.3659210205078125
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC6_mask2_350ms.csv,5,0.5364952087402344
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC6_mask3_350ms.csv,5,0.4995307922363281
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC6_mask4_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC6_mask5_350ms.csv,4,0.4936866760253906
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC7_mask1_350ms.csv,5,0.6361465454101562
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC7_mask2_350ms.csv,3,0.5654258728027344
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC7_mask3_350ms.csv,0,0.38692474365234375
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC7_mask4_350ms.csv,2,0.34854888916015625
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC7_mask5_350ms.csv,1,0.5312767028808594
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC8_mask1_350ms.csv,3,0.6390724182128906
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC8_mask2_350ms.csv,0,0.5657119750976562
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC8_mask3_350ms.csv,1,0.12385940551757812
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC8_mask4_350ms.csv,6,0.39810943603515625
C:\Users\xan37\Downloads\tip_omega_50_Emax_300_IC8_mask5_350ms.csv,0,0.6744766235351562
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC1_mask1_350ms.csv,1,0.32657623291015625
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC1_mask2_350ms.csv,1,0.6775360107421875
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC1_mask3_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC1_mask4_350ms.csv,6,0.559326171875
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC1_mask5_350ms.csv,10,0.4487800598144531
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC2_mask1_350ms.csv,2,0.236480712890625
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC2_mask2_350ms.csv,1,0.4987144470214844
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC2_mask3_350ms.csv,0,0.23839569091796875
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC2_mask4_350ms.csv,0,0.119293212890625
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC2_mask5_350ms.csv,1,0.4542884826660156
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC3_mask1_350ms.csv,1,0.3066291809082031
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC3_mask2_350ms.csv,9,0.3302879333496094
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC3_mask3_350ms.csv,0,0.00110626220703125
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC3_mask4_350ms.csv,9,0.41962432861328125
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC3_mask5_350ms.csv,3,0.428070068359375
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC4_mask1_350ms.csv,0,0.43360137939453125
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC4_mask2_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC4_mask3_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC4_mask4_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC4_mask5_350ms.csv,0,0.4850006103515625
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC5_mask1_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC5_mask2_350ms.csv,7,0.4898643493652344
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC5_mask3_350ms.csv,0,0.441009521484375
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC5_mask4_350ms.csv,1,0.6093254089355469
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC5_mask5_350ms.csv,2,0.6632003784179688
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC6_mask1_350ms.csv,8,0.41150665283203125
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC6_mask2_350ms.csv,1,0.4940605163574219
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC6_mask3_350ms.csv,4,0.5452232360839844
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC6_mask4_350ms.csv,0,0.48419952392578125
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC6_mask5_350ms.csv,2,0.5786972045898438
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC7_mask1_350ms.csv,5,0.4043922424316406
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC7_mask2_350ms.csv,0,0.399169921875
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC7_mask3_350ms.csv,0,0.3423919677734375
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC7_mask4_350ms.csv,4,0.4964485168457031
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC7_mask5_350ms.csv,11,0.4714241027832031
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC8_mask1_350ms.csv,5,0.5875358581542969
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC8_mask2_350ms.csv,1,0.5880813598632812
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC8_mask3_350ms.csv,6,0.4891929626464844
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC8_mask4_350ms.csv,7,0.4358673095703125
C:\Users\xan37\Downloads\tip_omega_100_Emax_300_IC8_mask5_350ms.csv,2,0.7110214233398438
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC1_mask1_350ms.csv,6,0.4868049621582031
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC1_mask2_350ms.csv,4,0.26369476318359375
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC1_mask3_350ms.csv,3,0.24607086181640625
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC1_mask4_350ms.csv,4,0.27878570556640625
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC1_mask5_350ms.csv,0,0.031612396240234375
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC2_mask1_350ms.csv,0,0.00588226318359375
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC2_mask2_350ms.csv,1,0.11412811279296875
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC2_mask3_350ms.csv,0,0.47646331787109375
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC2_mask4_350ms.csv,6,0.473541259765625
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC2_mask5_350ms.csv,2,0.4453086853027344
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC3_mask1_350ms.csv,0,0.4120140075683594
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC3_mask2_350ms.csv,0,0.10951995849609375
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC3_mask3_350ms.csv,0,0.30930328369140625
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC3_mask4_350ms.csv,0,0.5739021301269531
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC3_mask5_350ms.csv,4,0.41019439697265625
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC4_mask1_350ms.csv,3,0.36712646484375
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC4_mask2_350ms.csv,9,0.52789306640625
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC4_mask3_350ms.csv,4,0.6125297546386719
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC4_mask4_350ms.csv,0,0.00675201416015625
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC4_mask5_350ms.csv,2,0.7033805847167969
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC5_mask1_350ms.csv,2,0.4231414794921875
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC5_mask2_350ms.csv,0,0.18139266967773438
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC5_mask3_350ms.csv,1,0.6017494201660156
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC5_mask4_350ms.csv,2,0.3513450622558594
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC5_mask5_350ms.csv,1,0.26950836181640625
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC6_mask1_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC6_mask2_350ms.csv,0,0.011638641357421875
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC6_mask3_350ms.csv,2,0.4014892578125
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC6_mask4_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC6_mask5_350ms.csv,8,0.4922676086425781
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC7_mask1_350ms.csv,6,0.6262283325195312
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC7_mask2_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC7_mask3_350ms.csv,0,0.0
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC7_mask4_350ms.csv,0,0.7318115234375
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC7_mask5_350ms.csv,2,0.4552726745605469
C:\Users\xan37\Downloads\tip_omega_0_Emax_350_IC8_mask1_350ms.csv,0,0.6766433715820312
